0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.55941	-0.138498	1.56135	-0.138671	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.68921	-0.097752	2.29711	-0.151677	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.89191	-0.134683	2.1047	0.0141835	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
4.04732	-0.119235	2.4181	0.0345966	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.8597	0.413845	3.1938	0.823419	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.58991	0.39564	2.47386	0.563686	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.07727	0.595683	2.49158	-0.0411327	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.03399	0.595873	2.50338	-0.0515576	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.575	1.6591	2.59858	1.82288	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.4687	1.63945	2.31249	1.70166	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.5943	2.31933	1.89711	-0.0445281	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.7135	2.33467	2.44923	0.0559948	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.6407	2.89913	3.41598	0.943069	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.3886	2.85378	2.70753	0.803854	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0114	3.70525	2.54283	0.880636	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.1059	3.72259	2.48458	0.816716	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3336	4.73081	1.98927	1.12864	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.527	4.77503	2.52172	1.28709	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.0787	5.57319	2.55015	0.455083	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.3369	5.63339	3.03953	0.567714	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
26.6122	6.95602	1.58542	1.80685	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
26.7473	6.99905	2.3163	2.1776	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5821	8.09541	3.25459	0.364844	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.5219	8.07967	3.05682	0.309277	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9467	9.86981	1.92652	2.7967	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.8855	9.85421	1.96028	2.88451	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.6099	10.7131	3.28411	-0.533269	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.7715	10.7667	3.36548	-0.473612	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1485	12.076	1.57587	2.50605	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.3955	12.1592	2.22107	2.75927	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3229	13.4767	3.47517	0.340266	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
