9.69287	-9.78341	1.11867	-2.72059	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.72118	-9.94055	1.04829	-2.77832	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.74342	-10.0465	0.664107	-2.34144	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.7754	-10.1738	0.655112	-2.34084	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.82576	-10.3117	0.764962	-2.4656	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82957	-10.4627	0.675569	-2.54009	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.86822	-10.6084	0.818132	-2.71015	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.89746	-10.7674	0.778399	-2.73803	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.91849	-10.8861	0.474842	-2.37279	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.91059	-11.0416	0.386938	-2.44034	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.93316	-11.1702	0.474563	-2.55047	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.91777	-11.3288	0.371782	-2.63255	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.93894	-11.4644	0.386003	-2.65214	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91826	-11.626	0.282057	-2.72986	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.89544	-11.6951	-0.327422	-1.91268	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83453	-11.8241	-0.444612	-2.00064	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.82394	-11.9475	-0.225881	-2.3036	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.75409	-12.1075	-0.381378	-2.41999	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.72513	-12.2033	-0.639821	-2.04392	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.64552	-12.338	-0.764884	-2.12996	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.58005	-12.3914	-1.11331	-1.60731	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.4648	-12.5142	-1.27161	-1.7167	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.4034	-12.6273	-1.15268	-1.90473	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.29952	-12.7577	-1.25945	-1.97193	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.20513	-12.7751	-1.8634	-0.980566	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.00933	-12.8925	-2.13682	-1.15523	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.88743	-12.9485	-2.15296	-1.12845	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.73049	-13.0339	-2.25583	-1.18861	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.60886	-13.0638	-2.44818	-0.831126	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.43754	-13.1347	-2.57848	-0.905425	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.28071	-13.1314	-2.87516	-0.3179	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.0935	-13.163	-2.95156	-0.355241	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.92303	-13.1646	-2.9998	-0.258345	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.76285	-13.1753	-2.9869	-0.250218	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.62944	-13.2416	-2.73769	-0.788391	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.48168	-13.283	-2.76438	-0.796194	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.31114	-13.2618	-3.01621	-0.211109	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.15572	-13.2657	-2.9872	-0.193758	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.98067	-13.1892	-3.31602	0.588437	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.82818	-13.1534	-3.28026	0.604292	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.65377	-13.1307	-3.27283	0.591142	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.50835	-13.0821	-3.18075	0.630915	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.34325	-13.0919	-2.9916	0.141501	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.21367	-13.0684	-2.89838	0.180201	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.04882	-13.0276	-3.02384	0.526716	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.91164	-12.984	-2.94553	0.561218	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74763	-12.8634	-3.30804	1.60527	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61362	-12.7683	-3.22313	1.64006	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.44422	-12.7357	-2.96396	0.874003	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.34553	-12.6634	-2.79358	0.934318	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.18076	-12.5516	-3.01025	1.59981	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.05936	-12.45	-2.89445	1.63527	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.90512	-12.3779	-2.84154	1.47409	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.82562	-12.2695	-2.63862	1.54167	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.68493	-12.161	-2.71665	1.78873	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.63041	-12.0472	-2.50324	1.85275	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.49166	-11.9334	-2.55668	2.03001	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.47456	-11.7795	-2.2297	2.13557	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.3659	-11.7068	-2.04836	1.60315	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.37626	-11.5796	-1.72537	1.70476	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.25161	-11.3746	-2.24465	3.1972	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.26297	-11.1743	-1.91996	3.30403	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.20335	-11.1023	-1.40518	1.94363	4.43713	-11.024	4.45	-11.05	0	1.81614
4.26079	-10.9509	-1.0521	2.06337	4.45136	-10.93	4.45	-10.95	0	1.81612
4.19692	-10.8221	-1.14398	2.29897	4.44745	-10.786	4.45	-10.8	0	2.72555
4.26704	-10.6518	-0.79737	2.42078	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.23058	-10.5302	-0.777406	2.38428	4.46329	-10.5756	4.45	-10.5	0	2.729
4.2941	-10.3611	-0.500847	2.49061	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.27888	-10.2427	-0.421128	2.32931	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.37848	-10.0686	-0.102662	2.45933	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.38132	-9.94522	-0.0754329	2.41463	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.48508	-9.77001	0.203109	2.53722	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.48693	-9.61556	0.153585	2.62845	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.59101	-9.43531	0.396903	2.73738	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.65117	-9.32756	0.667291	2.30998	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.79266	-9.15418	0.934894	2.44738	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.86389	-9.04983	1.14766	2.1532	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.96194	-8.92604	1.2488	2.20575	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.03582	-8.81329	1.23705	2.22239	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.16888	-8.65671	1.40174	2.32404	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.2741	-8.56628	1.68285	1.98523	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.39374	-8.44625	1.77238	2.04635	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.49586	-8.34137	1.76602	2.0517	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.57321	-8.24014	1.71672	2.01686	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.65998	-8.12052	1.67671	2.06405	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.79156	-7.98026	1.77545	2.14123	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.90273	-7.86963	1.8967	2.02181	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.02692	-7.74451	1.94601	2.06244	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.13562	-7.63195	1.96039	2.04923	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24304	-7.52233	1.95822	2.04264	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.36272	-7.41814	2.0474	1.96383	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45917	-7.3271	2.00644	1.91839	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58936	-7.23817	2.37109	1.62093	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.72233	-7.14619	2.40558	1.65359	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.78764	-7.0252	1.83137	2.08398	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.87569	-6.92421	1.79938	2.04612	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03322	-6.84083	2.33168	1.64551	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.16014	-6.75142	2.32867	1.6424	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.2487	-6.64973	1.91193	1.92476	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35112	-6.54838	1.90494	1.91343	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.53623	-6.48608	2.78813	1.33573	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.66384	-6.43513	2.7584	1.29298	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.78049	-6.35122	2.45119	1.47691	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88677	-6.3069	2.38103	1.37547	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01569	-6.23223	2.33496	1.40227	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.14427	-6.15343	2.33607	1.40631	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22331	-6.07027	1.96515	1.61523	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.3314	-5.974	1.98988	1.65674	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.5043	-5.89899	2.66398	1.30324	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64647	-5.83742	2.65215	1.27737	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73215	-5.75359	2.00048	1.5992	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.8481	-5.65607	2.01484	1.62504	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94513	-5.576	1.91985	1.66948	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.04882	-5.47818	1.93872	1.70737	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.20736	-5.38831	2.63041	1.40738	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.3481	-5.31766	2.621	1.38906	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42239	-5.22854	1.88945	1.68747	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.53108	-5.13042	1.89972	1.70288	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63432	-5.04098	1.77973	1.74822	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.73806	-4.93618	1.79304	1.77266	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83237	-4.84038	1.67774	1.81383	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.92892	-4.73723	1.686	1.82397	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0035	-4.63337	1.5147	1.8831	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1051	-4.49265	1.55692	1.98402	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.1877	-4.38176	1.54949	1.98793	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.2989	-4.21875	1.60775	2.13361	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4383	-4.10625	2.04019	2.02366	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5553	-3.97658	2.05249	2.07184	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6523	-3.86413	1.83823	2.12052	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.754	-3.74761	1.83938	2.12068	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7923	-3.6307	1.14057	2.26894	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8593	-3.48827	1.15107	2.31578	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9716	-3.37019	1.79206	2.19719	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0693	-3.2204	1.81239	2.30227	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1013	-3.10041	1.04766	2.41027	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1663	-2.92743	1.06493	2.5163	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2108	-2.78764	0.974899	2.52907	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2709	-2.60978	0.989374	2.63133	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.1936	-2.48143	-0.423278	2.7577	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1745	-2.29942	-0.414363	2.83784	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.295	-2.11968	1.30954	2.71446	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3665	-1.96599	1.30894	2.72596	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3586	-1.83288	0.449874	2.74519	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3795	-1.67966	0.443955	2.7505	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3033	-1.55413	-0.480138	2.76638	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.28	-1.39234	-0.47895	2.82777	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2289	-1.24125	-0.719268	2.8246	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.184	-1.11806	-0.726577	2.73931	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0523	-0.997537	-1.67898	2.71584	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9707	-0.806055	-1.67797	2.8625	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9237	-0.630657	-1.07553	2.908	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8633	-0.505913	-1.0743	2.81489	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7617	-0.369116	-1.65911	2.75762	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6684	-0.273808	-1.65527	2.60876	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.493	-0.156679	-2.67746	2.50798	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.346	-0.0763689	-2.66927	2.35638	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2693	0.0656151	-2.03121	2.41762	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1598	0.0907414	-2.01231	2.1342	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0022	0.196298	-2.50588	2.0772	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.8683	0.190199	-2.48213	1.76104	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.70826	0.282815	-2.69635	1.73764	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.56547	0.229491	-2.66681	1.34564	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.40253	0.301951	-2.78407	1.33507	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.25371	0.278353	-2.76607	1.07969	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.09953	0.337384	-2.75092	1.07902	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.9511	0.33699	-2.73997	0.921713	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.85735	0.395174	-2.09227	0.976335	8.90199	0.247143	8.85	0.25	-1.81847	0
8.74791	0.367425	-2.07459	0.762224	8.76016	0.263752	8.75	0.25	-1.81846	0
8.52806	0.395833	-3.27981	0.66289	8.46355	0.258809	8.55	0.25	-3.6326	0
8.35211	0.353494	-3.26437	0.455417	8.35367	0.252596	8.35	0.25	-3.6326	0
8.19625	0.380603	-2.84073	0.479734	8.05161	0.241868	8.2	0.25	-2.72841	0
8.04476	0.337043	-2.82729	0.295685	8.05411	0.247878	8.05	0.25	-2.72842	0
7.89517	0.353186	-2.64984	0.302198	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.75366	0.271147	-2.63594	0.0421447	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.61582	0.271059	-2.69827	0.0350145	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47057	0.173626	-2.6895	-0.227133	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.29903	0.165662	-2.99594	-0.223065	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.15202	0.100933	-2.99155	-0.364422	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.07149	0.0677769	-2.05495	-0.397982	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95951	-0.0373652	-2.05542	-0.617952	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.86005	-0.0776843	-1.86603	-0.640005	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.75767	-0.213534	-1.87329	-0.9055	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.68093	-0.274804	-1.62808	-0.948362	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.58508	-0.430949	-1.65295	-1.22309	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.56146	-0.538479	-0.855944	-1.40716	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
